#separator:Tab
#html:true
#notetype:Basic
#deck:真经GRE等价词汇总2026
#tags column:3
intrinsic	<b>本质的</b><br><br>等价词：inherent<br><br><small>第3天 · 原书第13页（PDF 第17页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day3
benign	<b>和善的</b><br><br>等价词：innocuous, anodyne<br><br><small>第3天 · 原书第13页（PDF 第17页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day3
experimental	<b>实验的，创新的</b><br><br>等价词：innovative<br><br><small>第3天 · 原书第13页（PDF 第17页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day3
unfathomable	<b>不能理解的</b><br><br>等价词：inscrutable<br><br><small>第3天 · 原书第13页（PDF 第17页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day3
uninformative	<b>缺乏信息的</b><br><br>等价词：inscrutable<br><br><small>第3天 · 原书第13页（PDF 第17页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day3
negligible	<b>微不足道的，不重要的</b><br><br>等价词：insignificant, inconsequential, trifling<br><br><small>第3天 · 原书第13页（PDF 第17页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day3
bland	<b>乏味的，无动于衷的</b><br><br>等价词：insipid<br><br><small>第3天 · 原书第13页（PDF 第17页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day3
nonchalant	<b>冷漠的</b><br><br>等价词：insouciant<br><br><small>第3天 · 原书第13页（PDF 第17页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day3
abet	<b>支持，怂恿</b><br><br>等价词：instigate<br><br><small>第3天 · 原书第13页（PDF 第17页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day3
meager	<b>缺乏的，瘦削的</b><br><br>等价词：insufficient, paltry<br><br><small>第3天 · 原书第13页（PDF 第17页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day3
provincial	<b>狭隘的，省的</b><br><br>等价词：insular<br><br><small>第3天 · 原书第13页（PDF 第17页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day3
readable	<b>清晰易懂的，可读性强的</b><br><br>等价词：intelligible<br><br><small>第3天 · 原书第13页（PDF 第17页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day3
fungible	<b>可取代的</b><br><br>等价词：interchangeable<br><br><small>第3天 · 原书第13页（PDF 第17页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day3
interrelated	<b>互相联系的</b><br><br>等价词：interdependent<br><br><small>第3天 · 原书第13页（PDF 第17页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day3
compelling	<b>激发兴趣的，令人信服的，强大的</b><br><br>等价词：interesting<br><br><small>第3天 · 原书第13页（PDF 第17页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day3
construe	<b>诠释，分析</b><br><br>等价词：interpret<br><br><small>第3天 · 原书第13页（PDF 第17页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day3
interdependent	<b>互相依赖的</b><br><br>等价词：interrelated<br><br><small>第3天 · 原书第13页（PDF 第17页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day3
scary	<b>令人害怕的</b><br><br>等价词：intimidating<br><br><small>第3天 · 原书第13页（PDF 第17页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day3
stubborn	<b>固执的，难除去的</b><br><br>等价词：intractable<br><br><small>第3天 · 原书第13页（PDF 第17页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day3
obdurate	<b>固执的</b><br><br>等价词：intransigent, fortitude<br><br><small>第3天 · 原书第14页（PDF 第18页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day3
convoluted	<b>复杂难解的</b><br><br>等价词：intricate, tortuous<br><br><small>第3天 · 原书第14页（PDF 第18页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day3
spontaneous	<b>自发的</b><br><br>等价词：intuitive<br><br><small>第3天 · 原书第14页（PDF 第18页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day3
exasperation	<b>恼怒</b><br><br>等价词：irascibility<br><br><small>第3天 · 原书第14页（PDF 第18页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day3
paradoxical	<b>矛盾的</b><br><br>等价词：ironic<br><br><small>第3天 · 原书第14页（PDF 第18页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day3
extraneous	<b>无关的</b><br><br>等价词：irrelevant<br><br><small>第3天 · 原书第14页（PDF 第18页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day3
vacillation	<b>犹豫不决的</b><br><br>等价词：irresolution<br><br><small>第3天 · 原书第14页（PDF 第18页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day3
peripatetic	<b>巡回的</b><br><br>等价词：itinerant<br><br><small>第3天 · 原书第14页（PDF 第18页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day3
impatient	<b>急切的</b><br><br>等价词：keen<br><br><small>第3天 · 原书第14页（PDF 第18页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day3
complicated	<b>复杂难懂的</b><br><br>等价词：knotty<br><br><small>第3天 · 原书第14页（PDF 第18页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day3
terse	<b>简短的</b><br><br>等价词：laconic, curt, taciturn, succinct<br><br><small>第3天 · 原书第14页（PDF 第18页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day3
taciturn	<b>沉默寡言的</b><br><br>等价词：laconic, terse, curt<br><br><small>第3天 · 原书第14页（PDF 第18页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day3
curt	<b>话少的，唐突无礼的</b><br><br>等价词：laconic, terse, taciturn<br><br><small>第3天 · 原书第14页（PDF 第18页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day3
denounce	<b>谴责</b><br><br>等价词：lambast<br><br><small>第3天 · 原书第14页（PDF 第18页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day3
nonspecialist	<b>非专业人士</b><br><br>等价词：layperson<br><br><small>第3天 · 原书第14页（PDF 第18页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day3
erudite	<b>博学的</b><br><br>等价词：learned<br><br><small>第3天 · 原书第14页（PDF 第18页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day3
cede to	<b>让与</b><br><br>等价词：leftto<br><br><small>第3天 · 原书第14页（PDF 第18页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day3
slumberous	<b>昏睡的</b><br><br>等价词：lethargic<br><br><small>第3天 · 原书第14页（PDF 第18页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day3
somnolent	<b>昏睡的，催眠的</b><br><br>等价词：lethargic<br><br><small>第3天 · 原书第14页（PDF 第18页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day3
rejection	<b>拒绝，排斥</b><br><br>等价词：liberation from<br><br><small>第3天 · 原书第14页（PDF 第18页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day3
bound	<b>界限</b><br><br>等价词：limit<br><br><small>第3天 · 原书第14页（PDF 第18页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day3
confine	<b>限制</b><br><br>等价词：limit, circumscribe<br><br><small>第3天 · 原书第14页（PDF 第18页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day3
scant	<b>缺乏的</b><br><br>等价词：limited<br><br><small>第3天 · 原书第14页（PDF 第18页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day3
pellucid	<b>清晰的</b><br><br>等价词：limpid<br><br><small>第3天 · 原书第14页（PDF 第18页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day3
eulogize	<b>赞美</b><br><br>等价词：lionize<br><br><small>第3天 · 原书第14页（PDF 第18页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day3
mutable	<b>易变的</b><br><br>等价词：liquid<br><br><small>第3天 · 原书第14页（PDF 第18页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day3
tilt	<b>倾斜，偏见</b><br><br>等价词：list<br><br><small>第3天 · 原书第14页（PDF 第18页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day3
perennial	<b>持久的</b><br><br>等价词：long-standing, constant<br><br><small>第3天 · 原书第14页（PDF 第18页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day3
garrulous	<b>喋喋不休的</b><br><br>等价词：loquacious<br><br><small>第3天 · 原书第14页（PDF 第18页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day3
remunerative	<b>盈利的</b><br><br>等价词：lucrative<br><br><small>第3天 · 原书第14页（PDF 第18页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day3
risible	<b>可笑的</b><br><br>等价词：ludicrous<br><br><small>第3天 · 原书第14页（PDF 第18页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day3
gloomy	<b>忧郁的</b><br><br>等价词：lugubrious, cheerless<br><br><small>第3天 · 原书第14页（PDF 第18页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day3
respite	<b>喘息</b><br><br>等价词：lull, relief, break<br><br><small>第3天 · 原书第14页（PDF 第18页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day3
rampant	<b>泛滥的，疯长的</b><br><br>等价词：luxuriant<br><br><small>第3天 · 原书第14页（PDF 第18页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day3
fraudulent	<b>欺骗性的</b><br><br>等价词：malfeasant<br><br><small>第3天 · 原书第14页（PDF 第18页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day3
plastic	<b>可塑的，做作的</b><br><br>等价词：malleable<br><br><small>第3天 · 原书第14页（PDF 第18页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day3
noisome	<b>令人讨厌的，恶臭的</b><br><br>等价词：malodorous<br><br><small>第3天 · 原书第14页（PDF 第18页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day3
self-evident	<b>不证自明的</b><br><br>等价词：manifest<br><br><small>第3天 · 原书第14页（PDF 第18页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day3
peripheral	<b>边缘的，补充的</b><br><br>等价词：marginal, subsidiary<br><br><small>第3天 · 原书第14页（PDF 第18页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day3
fringe	<b>边缘</b><br><br>等价词：marginal, peripheral<br><br><small>第3天 · 原书第14页（PDF 第18页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day3
belie	<b>证明…是错误的，掩饰，与…不符</b><br><br>等价词：mask, contradict<br><br><small>第3天 · 原书第15页（PDF 第19页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day3
precocious	<b>早熟的</b><br><br>等价词：mature<br><br><small>第3天 · 原书第15页（PDF 第19页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day3
nonconformist	<b>不守成规者</b><br><br>等价词：maverick<br><br><small>第3天 · 原书第15页（PDF 第19页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day3
insufficient	<b>不充足的</b><br><br>等价词：meager<br><br><small>第3天 · 原书第15页（PDF 第19页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day3
paltry	<b>很少的，无意义的</b><br><br>等价词：meager, insufficient<br><br><small>第3天 · 原书第15页（PDF 第19页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day3
condign	<b>适当的</b><br><br>等价词：meet<br><br><small>第3天 · 原书第15页（PDF 第19页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day3
hypocrisy	<b>伪善</b><br><br>等价词：mendacity, insincerity<br><br><small>第3天 · 原书第15页（PDF 第19页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day3
showy	<b>虚有其表的，炫耀的</b><br><br>等价词：meretricious<br><br><small>第3天 · 原书第15页（PDF 第19页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day3
painstaking	<b>煞费苦心的</b><br><br>等价词：meticulous<br><br><small>第3天 · 原书第15页（PDF 第19页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day3
thorough	<b>周密的，彻底的</b><br><br>等价词：meticulous<br><br><small>第3天 · 原书第15页（PDF 第19页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day3
exactitude	<b>精确性</b><br><br>等价词：meticulousness<br><br><small>第3天 · 原书第15页（PDF 第19页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day3
trifling	<b>微不足道的</b><br><br>等价词：minimal<br><br><small>第3天 · 原书第15页（PDF 第19页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day3
diminutive	<b>极小的</b><br><br>等价词：minuscule<br><br><small>第3天 · 原书第15页（PDF 第19页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day3
trepidation	<b>不安</b><br><br>等价词：misgiving, apprehension<br><br><small>第3天 · 原书第15页（PDF 第19页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day3
abuse	<b>虐待，误用，恶习</b><br><br>等价词：misuse<br><br><small>第3天 · 原书第15页（PDF 第19页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day3
abate	<b>减弱</b><br><br>等价词：mitigate<br><br><small>第3天 · 原书第15页（PDF 第19页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day3
alleviate	<b>减轻</b><br><br>等价词：mitigate<br><br><small>第3天 · 原书第15页（PDF 第19页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day3
curtail	<b>缩减</b><br><br>等价词：mitigate<br><br><small>第3天 · 原书第15页（PDF 第19页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day3
inconsistent	<b>不一致的，矛盾的</b><br><br>等价词：mixed, erratic<br><br><small>第3天 · 原书第15页（PDF 第19页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day3
derision	<b>嘲笑</b><br><br>等价词：mockery<br><br><small>第3天 · 原书第15页（PDF 第19页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day3
rebuke	<b>指责</b><br><br>等价词：mockery<br><br><small>第3天 · 原书第15页（PDF 第19页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day3
exemplary	<b>楷模的，典型的</b><br><br>等价词：model<br><br><small>第3天 · 原书第15页（PDF 第19页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day3
paradigm	<b>模板，典范</b><br><br>等价词：model<br><br><small>第3天 · 原书第15页（PDF 第19页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day3
unostentatious	<b>不夸耀的</b><br><br>等价词：modest<br><br><small>第3天 · 原书第15页（PDF 第19页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day3
unassuming	<b>谦逊的</b><br><br>等价词：modest, humble<br><br><small>第3天 · 原书第15页（PDF 第19页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day3
humility	<b>谦逊</b><br><br>等价词：modesty<br><br><small>第3天 · 原书第15页（PDF 第19页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day3
temper	<b>缓和</b><br><br>等价词：modulate, mitigate, neutralize<br><br><small>第3天 · 原书第15页（PDF 第19页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day3
evanescent	<b>短暂的</b><br><br>等价词：momentary<br><br><small>第3天 · 原书第15页（PDF 第19页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day3
fleeting	<b>短暂的</b><br><br>等价词：momentary<br><br><small>第3天 · 原书第15页（PDF 第19页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day3
acerbic	<b>尖刻的</b><br><br>等价词：mordant, vitriolic, caustic, cutting, scathing<br><br><small>第3天 · 原书第15页（PDF 第19页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day3
confused	<b>迷惑的</b><br><br>等价词：muddled<br><br><small>第3天 · 原书第15页（PDF 第19页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day3
ambiguous	<b>模棱两可的</b><br><br>等价词：mute<br><br><small>第3天 · 原书第15页（PDF 第19页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day3
fraud	<b>欺诈</b><br><br>等价词：duplicity<br><br><small>第3天 · 原书第15页（PDF 第19页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day3
hauteur	<b>傲慢</b><br><br>等价词：superciliousness<br><br><small>第3天 · 原书第15页（PDF 第19页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day3
budding	<b>萌芽期的</b><br><br>等价词：nascent<br><br><small>第4天 · 原书第16页（PDF 第20页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day4
endemic	<b>地方性的</b><br><br>等价词：native, domestic, indigenous<br><br><small>第4天 · 原书第16页（PDF 第20页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day4
vague	<b>模糊的，不确定的</b><br><br>等价词：nebulous<br><br><small>第4天 · 原书第16页（PDF 第20页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day4
forsake	<b>抛弃</b><br><br>等价词：neglect<br><br><small>第4天 · 原书第16页（PDF 第20页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day4
dexterous	<b>机敏的</b><br><br>等价词：nimble<br><br><small>第4天 · 原书第16页（PDF 第20页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day4
adroit	<b>精明的，灵巧的</b><br><br>等价词：nimble, dexterous, deft, acumen<br><br><small>第4天 · 原书第16页（PDF 第20页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day4
businesslike	<b>高效率的</b><br><br>等价词：no-nonsense<br><br><small>第4天 · 原书第16页（PDF 第20页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day4
malodorous	<b>难闻的</b><br><br>等价词：noisome<br><br><small>第4天 · 原书第16页（PDF 第20页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day4
maverick	<b>特立独行的人</b><br><br>等价词：nonconformist<br><br><small>第4天 · 原书第16页（PDF 第20页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day4
unexceptional	<b>普通的</b><br><br>等价词：nondescript<br><br><small>第4天 · 原书第16页（PDF 第20页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day4
layperson	<b>门外汉</b><br><br>等价词：nonspecialist<br><br><small>第4天 · 原书第16页（PDF 第20页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day4
original	<b>原创的，新颖的</b><br><br>等价词：novel<br><br><small>第4天 · 原书第16页（PDF 第20页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day4
unexampled	<b>前所未有的</b><br><br>等价词：novel<br><br><small>第4天 · 原书第16页（PDF 第20页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day4
tyro	<b>新手</b><br><br>等价词：novice, neophyte<br><br><small>第4天 · 原书第16页（PDF 第20页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day4
occult	<b>神秘的</b><br><br>等价词：numinous<br><br><small>第4天 · 原书第16页（PDF 第20页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day4
intransigent	<b>不妥协的</b><br><br>等价词：obdurate, resolute<br><br><small>第4天 · 原书第16页（PDF 第20页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day4
fairness	<b>公平</b><br><br>等价词：objectivity<br><br><small>第4天 · 原书第16页（PDF 第20页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day4
anonymous	<b>无名的，匿名的，无个性的</b><br><br>等价词：obscure<br><br><small>第4天 · 原书第16页（PDF 第20页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day4
opaque	<b>不透明的，难懂的</b><br><br>等价词：obscure, inaccessible<br><br><small>第4天 · 原书第16页（PDF 第20页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day4
obfuscate	<b>混淆，使迷惑</b><br><br>等价词：obscure, mystify<br><br><small>第4天 · 原书第16页（PDF 第20页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day4
sycophantic	<b>谄媚的</b><br><br>等价词：obsequious, adulating<br><br><small>第4天 · 原书第16页（PDF 第20页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day4
fixated	<b>过分迷恋的</b><br><br>等价词：obsessed<br><br><small>第4天 · 原书第16页（PDF 第20页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day4
fusty	<b>霉臭的，守旧的</b><br><br>等价词：obsolete, outmoded<br><br><small>第4天 · 原书第16页（PDF 第20页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day4
glean	<b>搜集，获取</b><br><br>等价词：obtain<br><br><small>第4天 · 原书第16页（PDF 第20页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day4
conspicuous	<b>显眼的</b><br><br>等价词：obtrusive, prominent, salient, remarkable<br><br><small>第4天 · 原书第16页（PDF 第20页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day4
displace	<b>取代，迫使离开</b><br><br>等价词：obviate<br><br><small>第4天 · 原书第16页（PDF 第20页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day4
sporadic	<b>零星的</b><br><br>等价词：occasional, fitful<br><br><small>第4天 · 原书第16页（PDF 第20页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day4
numinous	<b>神圣的，超自然的，神秘的</b><br><br>等价词：occult<br><br><small>第4天 · 原书第16页（PDF 第20页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day4
universal	<b>广泛的，普遍适用的，无处不在的</b><br><br>等价词：omnipresent, ubiquitous<br><br><small>第4天 · 原书第16页（PDF 第20页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day4
ubiquitous	<b>无处不在的</b><br><br>等价词：omnipresent, universal<br><br><small>第4天 · 原书第16页（PDF 第20页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day4
burdensome	<b>繁重的</b><br><br>等价词：onerous<br><br><small>第4天 · 原书第16页（PDF 第20页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day4
erstwhile	<b>过去的</b><br><br>等价词：onetime<br><br><small>第4天 · 原书第17页（PDF 第21页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day4
inaccessible	<b>难以到达的，难以理解的</b><br><br>等价词：opaque, insurmountable<br><br><small>第4天 · 原书第17页（PDF 第21页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day4
timely	<b>适时的</b><br><br>等价词：opportune<br><br><small>第4天 · 原书第17页（PDF 第21页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day4
disdain	<b>鄙视</b><br><br>等价词：opprobrium, contempt<br><br><small>第4天 · 原书第17页（PDF 第21页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day4
sanguine	<b>乐观的</b><br><br>等价词：optimistic<br><br><small>第4天 · 原书第17页（PDF 第21页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day4
stability	<b>稳定</b><br><br>等价词：order<br><br><small>第4天 · 原书第17页（PDF 第21页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day4
coherent	<b>连贯的，条理清楚的</b><br><br>等价词：orderly<br><br><small>第4天 · 原书第17页（PDF 第21页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day4
provenance	<b>起源</b><br><br>等价词：origin<br><br><small>第4天 · 原书第17页（PDF 第21页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day4
unconventional	<b>非传统的</b><br><br>等价词：original<br><br><small>第4天 · 原书第17页（PDF 第21页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day4
novel	<b>新颖的</b><br><br>等价词：original, unexampled, unprecedented<br><br><small>第4天 · 原书第17页（PDF 第21页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day4
generate	<b>产生</b><br><br>等价词：originate<br><br><small>第4天 · 原书第17页（PDF 第21页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day4
waver	<b>摇摆</b><br><br>等价词：oscillate<br><br><small>第4天 · 原书第17页（PDF 第21页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day4
expel	<b>开除，驱逐</b><br><br>等价词：oust<br><br><small>第4天 · 原书第17页（PDF 第21页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day4
eclipse	<b>衰退，使..不重要，胜过</b><br><br>等价词：outdo<br><br><small>第4天 · 原书第17页（PDF 第21页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day4
overshadow	<b>超越</b><br><br>等价词：outlast, obscure<br><br><small>第4天 · 原书第17页（PDF 第21页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day4
obsolete	<b>废弃的，老式的</b><br><br>等价词：outmoded, fusty<br><br><small>第4天 · 原书第17页（PDF 第21页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day4
belabor	<b>过分强调，抨击</b><br><br>等价词：overemphasize<br><br><small>第4天 · 原书第17页（PDF 第21页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day4
dovish	<b>和平主义的</b><br><br>等价词：pacific<br><br><small>第4天 · 原书第17页（PDF 第21页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day4
damp	<b>使减弱</b><br><br>等价词：palliate<br><br><small>第4天 · 原书第17页（PDF 第21页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day4
cure-all	<b>万灵药</b><br><br>等价词：panacea<br><br><small>第4天 · 原书第17页（PDF 第21页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day4
remedy	<b>治疗药物，改进措施，纠正，弥补</b><br><br>等价词：panacea<br><br><small>第4天 · 原书第17页（PDF 第21页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day4
ironic	<b>讽刺的</b><br><br>等价词：paradoxical<br><br><small>第4天 · 原书第17页（PDF 第21页）<br>等价关系与释义按原资料，须结合题目语境理解。</small>	GRE2026 Day4
